video_id,category,subcategory,watched_on,channel,duration
qtoR6oVrwhQ,Gaming,strategy,2021-01-10T15:58:34.713Z,Alex The Rambler!,0.24027777777777778
V-qWGQrd47A,Education,exam_prep,2021-01-10T15:55:01.387Z,Şevval Tiriş,0.0636111111111111
LlIBW9UQaig,People & Blogs,other_people_blogs,2021-01-10T15:54:37.340Z,ONCE SAID,0.03777777777777778
Xy2pXTaqj4E,Education,exam_prep,2021-01-10T15:52:57.639Z,Kimyanız Emin Ellerde,0.30972222222222223
UwSfipYRbw0,Entertainment,other_entertainment,2021-01-10T15:44:16.750Z,Murat Soner,0.10555555555555556
cADEwOYHjBA,Gaming,other_gaming,2021-01-10T12:31:23.248Z,Enis Kirazoglu,0.16361111111111112
g7Ahe40W3Fo,Music,other,2021-01-10T10:16:35.905Z,Magik Mike,0.019166666666666665
Cq33iTwbkic,Education,other_education,2021-01-10T09:21:09.084Z,Barış Özcan,0.23944444444444443
2zloJd0sse0,Gaming,other_gaming,2021-01-10T09:20:16.862Z,Unlostv,0.3947222222222222
Ym2HRJdaFxo,Education,other_education,2021-01-10T05:05:16.426Z,ANIL HOCA İLE MATEMATİK,0.06916666666666667
dFjwXktVkXY,Gaming,fps,2021-01-10T04:54:00.103Z,DANNYonPC,0.058611111111111114
qPfZBIlWpVk,Gaming,strategy,2021-01-10T04:24:25.163Z,Alex The Rambler!,0.3933333333333333
7V9j2dhcLqs,Education,exam_prep,2021-01-09T21:03:05.290Z,VIP FİZİK,0.1338888888888889
l5rnTfQ_bRk,Gaming,streaming,2021-01-09T20:47:40.420Z,Markoni,0.315
rZamjneG-vg,Sports,other,2021-01-09T20:27:18.620Z,Ajansspor,0.034722222222222224
bDk23Y9Gyvo,Entertainment,other_entertainment,2021-01-09T19:42:51.279Z,MYY,0.017777777777777778
GjGtJ3P5BIU,Gaming,other_gaming,2021-01-09T19:42:00.211Z,Ruder Duder,0.0030555555555555557
uIs9GXM9dkY,People & Blogs,other_people_blogs,2021-01-09T12:32:31.813Z,EMRE HOCA İLE KİMYA,0.3711111111111111
hVQ0yIWH1v0,People & Blogs,other_people_blogs,2021-01-09T12:30:27.729Z,EMRE HOCA İLE KİMYA,0.21611111111111111
nDlNfD11-jw,Education,exam_prep,2021-01-09T10:53:50.285Z,3D Yayınları,0.29138888888888886
ZxIlyptT1FY,Science & Technology,other,2021-01-09T10:38:38.807Z,uclaphysicsvideo,0.005555555555555556
7oGDBjXuEH8,Education,exam_prep,2021-01-09T10:22:34.794Z,Beytullah Hoca Kimya,0.2697222222222222
hDCPpRyRJQI,Education,exam_prep,2021-01-09T10:22:26.629Z,Beytullah Hoca Kimya,0.38305555555555554
PKp2bghutW4,Education,exam_prep,2021-01-09T10:21:23.181Z,Beytullah Hoca Kimya,0.4225
CPyN1Ovjpek,Music,other,2020-12-27T11:38:08.506Z,Sak Noel - Topic,0.04388888888888889
nxrNVPksUao,Music,other,2020-11-13T11:31:16.494Z,Ferdi Tayfur - Topic,0.05138888888888889
MtUb-YBX-Bk,Entertainment,other_entertainment,2021-01-09T07:56:48.181Z,Survivor Türkiye,0.03194444444444444
5IMQt1ENfYI,Entertainment,other_entertainment,2021-01-08T16:02:25.211Z,Osman Tosun,0.07111111111111111
LW1IbANYHSc,Gaming,minecraft,2021-01-09T06:52:52.282Z,Boffy,0.2036111111111111
o7wwHZdWb54,Gaming,strategy,2021-01-09T06:40:48.625Z,LSLGaming,0.38416666666666666
X7Lvs6-0wsk,Gaming,strategy,2021-01-09T06:40:14.934Z,TakkieSenpai,0.7219444444444445
O5E3deC6QJE,Gaming,strategy,2021-01-09T06:40:07.057Z,TakkieSenpai,0.5111111111111111
ek5bCXrqxmg,Gaming,strategy,2020-08-13T14:30:26.564Z,Very Ugly Xenoform,0.021388888888888888
buzrZkEEGLc,Gaming,strategy,2020-08-13T14:37:32.584Z,Very Ugly Xenoform,0.006388888888888889
WbPUG1MzXp0,Gaming,strategy,2021-01-09T06:36:55.854Z,Very Ugly Xenoform,0.37805555555555553
r-Jz9sBjgHk,Gaming,strategy,2021-01-09T06:36:25.007Z,Very Ugly Xenoform,0.010555555555555556
lUatVwLyoAs,Gaming,strategy,2021-01-09T06:35:43.952Z,Very Ugly Xenoform,0.008611111111111111
pd1q0gUpIHE,Gaming,strategy,2021-01-09T06:35:20.323Z,Very Ugly Xenoform,0.009166666666666667
8NHTtFFUS78,Gaming,strategy,2021-01-09T06:34:34.288Z,Very Ugly Xenoform,0.008888888888888889
PYlrBTnvUXY,Gaming,strategy,2021-01-09T06:32:51.606Z,Mountain General,0.21611111111111111
6JmHl3Vvr80,Gaming,strategy,2021-01-09T06:32:06.246Z,RedWolf,0.21333333333333335
1RV1tJxbLG4,Comedy,other,2021-01-09T06:15:40.281Z,Serhat Bruhmoments,0.1988888888888889
N6THnv9aICg,Education,exam_prep,2021-01-09T05:53:58.324Z,Rüştü Hoca ile Türkçe,0.07555555555555556
j5UW3KXGsDs,Education,other_education,2021-01-09T05:31:08.404Z,Rüştü Hoca ile Türkçe,0.8761111111111111
-onXiNqJPJg,Education,other_education,2021-01-09T05:26:32.342Z,Fragman Yayınları,0.16083333333333333
1HiKLts7Pxc,Gaming,minecraft,2021-01-09T04:26:42.664Z,Doğukan Adal [Tvo],0.2038888888888889
J2Z5l0Gp7ks,Gaming,gta,2021-01-09T04:18:12.499Z,Enis Kirazoglu,0.21638888888888888
Y4XKddcXKuY,Entertainment,other_entertainment,2021-01-08T21:13:39.316Z,Christopher,0.3527777777777778
IvumOIqp-Uc,Education,exam_prep,2021-01-08T20:16:51.430Z,imusahoca,0.18194444444444444
4VKdbwFY2IA,Education,exam_prep,2021-01-08T20:06:29.262Z,YAVUZ TUNA COĞRAFYA,0.4058333333333333
-zYPp_MJ9Wg,Music,other,2021-01-08T17:30:25.839Z,Elenor Müzik,0.057777777777777775
984DHu85Hqw,People & Blogs,other_people_blogs,2020-05-23T17:43:56.664Z,Hasan Tekin,0.07861111111111112
Um3Twr1nXeY,Gaming,strategy,2021-01-08T16:18:12.403Z,Mountain General,0.185
lcEzmPhhd2o,Entertainment,other_entertainment,2021-01-08T12:37:52.883Z,Efe Aydal,0.07111111111111111
80wYtMg_sAA,Gaming,streaming,2021-01-08T12:37:20.329Z,KutsalGörev,0.5611111111111111
VmUKfXb1pvs,Gaming,minecraft,2021-01-08T12:37:13.871Z,KutsalGörev,0.4330555555555556
YTW0-8h53FU,Gaming,strategy,2021-01-08T09:36:58.896Z,TommyKayVODs,2.0019444444444443
x-jYU6VkkYE,Gaming,strategy,2020-07-07T19:15:57.398Z,stege,0.39861111111111114
TSVFjF54I6M,Music,other,2020-12-18T08:45:37.530Z,Mehmet Seyitoğlu - Topic,0.11527777777777778
FTCYIOP5nbY,Education,other_education,2021-01-08T04:53:18.639Z,Fragman Yayınları,0.20027777777777778
3VU6M6WgxJk,Music,other,2020-11-22T11:46:11.615Z,Barış Oktav Akademi,0.0475
Kd3SyNDhet0,Education,other_education,2021-01-08T04:19:31.921Z,ANIL HOCA İLE MATEMATİK,0.10944444444444444
GIFpavNctkc,Education,exam_prep,2021-01-07T08:22:16.499Z,Matematiğin Fatihi,0.16916666666666666
ivhIm62rs5Q,Education,other_education,2021-01-08T04:10:52.365Z,ANIL HOCA İLE MATEMATİK,0.06194444444444445
k3ZeW2owoAY,Education,exam_prep,2021-01-08T04:07:30.206Z,ANIL HOCA İLE MATEMATİK,0.07527777777777778
gQFsIo_I4ec,Education,other_education,2021-01-08T04:02:27.162Z,ANIL HOCA İLE MATEMATİK,0.10027777777777777
X2HWIbvUaDk,Education,other_education,2021-01-08T03:57:34.362Z,Matematiğin Fatihi,0.115
1bQ5iRZlDj4,Gaming,strategy,2021-01-08T03:57:14.562Z,Hendway,0.05333333333333334
h8mpuoeZLeI,Education,exam_prep,2021-01-08T03:25:29.362Z,Barış Özcan,1.8877777777777778
DdYo3ayJo-4,Education,exam_prep,2021-01-07T20:24:09.022Z,tonguç 10. SINIF,0.4708333333333333
98jexsByi1Q,Gaming,strategy,2021-01-07T18:02:32.011Z,Alex The Rambler!,0.3975
LT9SdG-bnxM,Gaming,fps,2021-01-07T18:00:57.232Z,Cameron,0.02
VX0o6wlS5Zg,Entertainment,other_entertainment,2021-01-07T17:52:20.711Z,MENTOR,0.14166666666666666
LnsYL3QfCGA,Entertainment,other_entertainment,2021-01-07T16:45:41.759Z,Buddster,0.015
Tif11MCOZaI,Entertainment,other_entertainment,2021-01-07T15:54:23.757Z,HUGOLA,0.22944444444444445
IcbnoEuNj4A,Education,exam_prep,2021-01-07T15:53:14.379Z,Selin Hoca Biyoloji,0.5708333333333333
UKAk1Oal6eo,People & Blogs,other_people_blogs,2021-01-07T11:43:45.962Z,Gta San Andreas Hakkında Herşey,0.01861111111111111
vud__gksdH4,Comedy,other,2021-01-07T11:41:33.860Z,YIKES,0.0475
GauVmU_VfPo,Music,other,2021-01-07T10:02:40.793Z,StateOfMercury,0.08638888888888889
ESv6RnE7BsM,Music,other,2021-01-07T10:01:24.466Z,VaywaveMemes,0.0030555555555555557
gHqjzgi-J9w,Gaming,minecraft,2021-01-07T08:11:56.786Z,Claim,0.17194444444444446
uxa3e25fc3I,Entertainment,other_entertainment,2021-01-07T08:10:52.249Z,adr_ptb,0.015
QpxA_ZxGX_M,Music,other,2021-01-03T17:20:17.323Z,The HU,0.10416666666666667
TRJqtvX3ElI,Music,other,2021-01-06T19:10:26.119Z,Metallica,0.10944444444444444
647r6dzWIjE,Education,exam_prep,2021-01-06T18:19:28.756Z,3D Yayınları,0.2980555555555556
fEBte_o0PpM,Education,exam_prep,2021-01-06T18:19:16.868Z,3D Yayınları,0.2619444444444444
YwZEea27OXc,People & Blogs,other_people_blogs,2021-01-06T18:18:05.449Z,Orijinal Matematik,0.30916666666666665
1laF-an-yfM,People & Blogs,other_people_blogs,2021-01-06T15:51:56.232Z,geniuskender,0.008611111111111111
L0vzBixHleo,Gaming,fps,2021-01-06T15:51:17.102Z,FabianChills,0.1425
ASQWS6MQIRQ,Entertainment,other_entertainment,2021-01-04T14:04:43.848Z,Osman Tosun,0.051666666666666666
ZTFsv7h4yr8,Entertainment,other_entertainment,2021-01-06T15:33:28.669Z,Christopher,0.14083333333333334
ynO3Uv1F1r4,People & Blogs,other_people_blogs,2021-01-06T13:13:05.414Z,XenonVortex,0.0913888888888889
LXb3EKWsInQ,Film & Animation,other,2021-01-06T11:04:07.226Z,Jacob + Katie Schwarz,0.08722222222222223
OUAuM_6KNvY,Education,exam_prep,2021-01-06T08:13:24.903Z,Matematiğin Fatihi,0.08138888888888889
s3Hbw66zZeA,Education,other_education,2021-01-06T08:06:42.691Z,ANIL HOCA İLE MATEMATİK,0.085
KohabQ2Dvmk,Education,other_education,2021-01-06T08:04:36.423Z,ANIL HOCA İLE MATEMATİK,0.0525
oByuyhM-WZU,Education,other_education,2021-01-06T07:55:54.341Z,Matematiğin Fatihi,0.19194444444444445
E9s5LtH9jKQ,Education,other_education,2021-01-06T07:52:35.310Z,ANIL HOCA İLE MATEMATİK,0.07805555555555556
B7Iz16dlNss,Education,other_education,2021-01-06T07:48:39.520Z,Matematiğin Fatihi,0.08583333333333333
ao8Wl6nCWw4,Education,other_education,2021-01-06T07:45:12.021Z,ANIL HOCA İLE MATEMATİK,0.06666666666666667
yPIo4svWatc,Gaming,streaming,2021-01-06T06:09:48.060Z,Bigpuffer,0.17
QXgevBdxV5o,Education,exam_prep,2021-01-06T05:42:11.870Z,VIP FİZİK,0.3844444444444444
tA6BIDKCWiI,Education,exam_prep,2021-01-06T05:33:10.421Z,VIP FİZİK,0.2436111111111111
rIAZno2HxSE,Education,exam_prep,2021-01-06T05:23:12.426Z,VIP FİZİK,0.27111111111111114
zTmx7tOdx6U,Gaming,strategy,2021-01-05T17:25:45.563Z,Christopher,0.14222222222222222
v9Pa92J5HWY,Entertainment,other_entertainment,2021-01-05T17:08:24.420Z,Christopher,0.14222222222222222
BDYaRe3lNZM,Gaming,minecraft,2021-01-05T17:06:40.203Z,PewDiePie,4.056111111111111
UesyygbVejg,Gaming,strategy,2021-01-05T14:45:36.092Z,Alex The Rambler!,0.43194444444444446
VUFkqnPVCfw,People & Blogs,other_people_blogs,2021-01-05T10:30:19.470Z,Mehmet Kara,0.056666666666666664
rxdEU7eRJVA,Gaming,minecraft,2021-01-05T07:49:59.998Z,Holmes,1.7527777777777778
NSNB7_1WJvw,Entertainment,other_entertainment,2021-01-04T17:09:15.840Z,HUGOLA,0.004166666666666667
cxifxtNsVNU,Comedy,other,2021-01-04T16:54:27.404Z,Aykut Elmas,0.18944444444444444
2gle_F522ng,Entertainment,other_entertainment,2021-01-04T15:54:29.059Z,Steven,0.2338888888888889
DngbIMITdn4,Gaming,other_gaming,2021-01-04T14:07:52.769Z,TESTOSTROJEN,0.09166666666666666
ZGpBd_Koplg,Gaming,minecraft,2021-01-04T12:27:09.036Z,kayZeee,0.5144444444444445
u8aF77ZezLA,Gaming,strategy,2020-07-06T15:34:08.899Z,TommyKay,0.5425
-hXPpOsI_NE,Education,other_education,2021-01-04T07:43:24.445Z,Matematiğin Fatihi,0.15222222222222223
HUyBD6D7oTY,Education,other_education,2021-01-04T07:37:22.139Z,ANIL HOCA İLE MATEMATİK,0.06777777777777778
51fpi1P-Jjw,Education,other_education,2021-01-04T07:34:01.475Z,ANIL HOCA İLE MATEMATİK,0.07861111111111112
Es2qSVJp3ks,Education,other_education,2021-01-04T07:23:42.912Z,Matematiğin Fatihi,0.25527777777777777
brPKWB8ntuE,Education,exam_prep,2021-01-04T07:20:38.082Z,ANIL HOCA İLE MATEMATİK,0.07166666666666667
W95b50MwHcA,Education,other_education,2021-01-02T14:17:09.585Z,Matematiğin Fatihi,0.0975
vPRLFd6Y83w,Education,other_education,2021-01-04T07:11:27.296Z,ANIL HOCA İLE MATEMATİK,0.09444444444444444
ROOEj1U-vRM,Education,exam_prep,2021-01-03T06:05:38.384Z,VIP FİZİK,0.435
xKGvzoxh1Nk,Gaming,strategy,2020-12-30T13:38:23.037Z,TommyKayVODs,1.83
LURb01BkwIM,Entertainment,other_entertainment,2021-01-03T17:56:25.174Z,Efe Aydal,0.019444444444444445
EGRJYXzYwbI,Entertainment,other_entertainment,2021-01-03T15:51:56.102Z,Murat Soner,0.13416666666666666
0oyMwURb1eg,Entertainment,other_entertainment,2021-01-03T13:54:50.495Z,MYY,0.009166666666666667
O9cpIWAb8Ao,Gaming,other_gaming,2021-01-03T12:31:25.162Z,Enis Kirazoglu,0.175
5QluCnY5nCY,People & Blogs,other_people_blogs,2021-01-03T12:21:49.383Z,kalem tükenmez,0.01861111111111111
bmBoGZKfd38,Education,exam_prep,2021-01-03T12:20:23.608Z,Matematiğin Fatihi,0.11055555555555556
lyRVU3rzoTU,Education,other_education,2021-01-03T08:59:04.187Z,Barış Özcan,0.22138888888888889
rHYjyCGR9ow,Music,other,2021-01-03T06:10:53.720Z,StateOfMercury,0.08861111111111111
qI1wpmnIUSs,Education,exam_prep,2021-01-03T05:53:59.473Z,VIP FİZİK,0.3786111111111111
THh_IT2rvmE,Education,exam_prep,2021-01-03T05:42:34.346Z,VIP FİZİK,0.3411111111111111
zAmIdHS2DPM,Education,exam_prep,2021-01-02T05:11:22.667Z,VIP FİZİK,0.2980555555555556
21Lp5weWvzs,People & Blogs,other_people_blogs,2021-01-03T05:22:54.189Z,FENOMEN HİKAYELERİ,0.011944444444444445
0bolSymHfPU,Gaming,fps,2021-01-03T05:02:54.344Z,Unlostv,0.25055555555555553
u30dSjxPLpE,Music,other,2021-01-03T05:01:27.773Z,Unknown Channel,2.0083333333333333
UFGRLxxN2D4,Gaming,minecraft,2021-01-02T18:31:41.175Z,PewDiePie,8.386666666666667
VG649CbSOpA,Gaming,strategy,2021-01-02T10:58:35.972Z,Alex The Rambler!,0.41305555555555556
Mk_3KrHAYpI,Education,other_education,2021-01-02T10:30:01.431Z,Matematiğin Fatihi,0.21472222222222223
v0BPzhgUMc0,Education,other_education,2021-01-02T10:22:18.330Z,ANIL HOCA İLE MATEMATİK,0.095
lC_M3CoqoHw,Education,other_education,2021-01-02T10:15:40.628Z,Matematiğin Fatihi,0.08861111111111111
hO5TUh8C5TI,Gaming,streaming,2021-01-02T10:12:05.759Z,DAZZ,0.010555555555555556
jz4whpCCx44,Gaming,streaming,2021-01-02T10:01:30.516Z,DAZZ,0.03666666666666667
PKtnafFtfEo,Entertainment,other_entertainment,2021-01-02T09:32:35.324Z,MrBeast,0.10861111111111112
OHyNafHXogQ,Gaming,fps,2021-01-02T09:20:21.908Z,FabianChills,0.1686111111111111
bpC3v6Et_Kw,Gaming,strategy,2021-01-02T05:35:58.825Z,Bokoen1,0.1688888888888889
wU1a5dzoHBI,Gaming,other_gaming,2021-01-02T05:28:15.695Z,PewDiePie,0.12166666666666667
ceCllVGSdns,Education,exam_prep,2021-01-02T04:58:17.048Z,VIP FİZİK,0.37027777777777776
_Ujdssq81R4,Education,exam_prep,2021-01-02T04:27:12.248Z,VIP FİZİK,0.4033333333333333
LXXSplMc2Mc,Education,other_education,2021-01-02T04:26:20.136Z,VIP FİZİK,0.6172222222222222
gbVOmiHJioc,Education,exam_prep,2021-01-01T19:26:52.318Z,Kenan Kara ile Geometri,0.4230555555555556
6TybOjTBfdk,Education,other_education,2021-01-01T19:26:47.634Z,Kenan Kara ile Geometri,0.30972222222222223
rAooEYnJ3fs,Gaming,streaming,2021-01-01T17:14:52.224Z,Markoni,0.3219444444444444
y4v_pU5cUkE,Gaming,strategy,2021-01-01T16:28:19.678Z,Alex The Rambler!,0.42916666666666664
sUvZoS5WOGc,Education,other_education,2021-01-01T15:35:27.508Z,Matematiğin Fatihi,0.20805555555555555
fDhEQ6dquOU,Education,other_education,2021-01-01T15:29:09.991Z,ANIL HOCA İLE MATEMATİK,0.09944444444444445
ZNgTYZrm6Yw,News & Politics,other,2021-01-01T12:51:51.163Z,A Haber,0.17555555555555555
aJvuv57A3j0,Education,exam_prep,2021-01-01T12:49:03.934Z,İMT Hoca-Ortaokul Matematik,0.14694444444444443
AMVvvHYiZeI,Gaming,streaming,2021-01-01T12:05:45.421Z,Enis Kirazoglu,0.5658333333333333
aMaZlS3UhFY,Entertainment,highlights,2021-01-01T11:36:58.157Z,TommyKay,0.18222222222222223
PrgBbmOSTnw,Gaming,strategy,2021-01-01T11:36:20.412Z,Mountain General,0.1738888888888889
doN9QkQ4xVU,Gaming,other_gaming,2020-12-14T21:29:01.370Z,Unknown Channel,0.008611111111111111
QItiKQODizA,Education,other_education,2021-01-01T09:58:43.564Z,Matematiğin Fatihi,0.04583333333333333
AMkQZxSM7p8,People & Blogs,other_people_blogs,2021-01-01T09:57:30.699Z,geniuskender,0.018333333333333333
xch9azjA47Q,Education,other_education,2021-01-01T09:52:53.086Z,Matematiğin Fatihi,0.06194444444444445
fVFBPm14Mq4,Entertainment,reactions,2021-01-01T07:58:28.764Z,Markoni,0.5052777777777778
ibhlACP8xrU,Gaming,strategy,2021-01-01T07:54:04.710Z,iSorrowproductions,0.21861111111111112
p68d5xrg3do,Entertainment,other_entertainment,2020-12-31T21:14:42.691Z,Efe Aydal,0.10944444444444444
WyNzAxULQVk,Entertainment,other_entertainment,2020-12-31T20:06:57.300Z,Saniye,2.9827777777777778
3evbemrQiyM,Gaming,strategy,2020-12-31T18:57:55.564Z,Mountain General,0.2425
KMgd2Ux2HN4,Education,exam_prep,2020-12-29T21:05:28.716Z,VIP FİZİK,0.6638888888888889
C_R3odb0ccU,Entertainment,other_entertainment,2020-12-31T17:27:14.161Z,Filmler ve Filimler,0.2863888888888889
OGpnZpEMlgE,Gaming,minecraft,2020-12-31T16:24:55.104Z,PewDiePie,0.3213888888888889
K_ovEr89zyg,Entertainment,other_entertainment,2020-12-31T14:56:10.434Z,Mr. Cypriot,0.10111111111111111
cF5JedknFGU,Music,other,2020-12-31T14:18:57.594Z,maromaro1337,0.09388888888888888
wZgc8NHMRNo,Education,exam_prep,2020-12-31T07:05:11.740Z,VIP FİZİK,0.38666666666666666
rWKAd0QkGF4,Gaming,minecraft,2020-12-31T06:36:50.971Z,Bigpuffer,0.26055555555555554
5n-JwkzZBhk,Entertainment,other_entertainment,2020-12-31T03:57:11.828Z,VERMILION,0.1388888888888889
kqA-DtHaF8E,Gaming,streaming,2020-12-31T03:56:43.763Z,Tortoisegamer TV,0.0030555555555555557
VrRQgUAFE2A,People & Blogs,other_people_blogs,2020-12-31T03:55:59.612Z,Joe Decker,0.012222222222222223
NjJswPQUMNo,Gaming,strategy,2020-12-31T03:55:00.200Z,morg ww1,0.01638888888888889
HPoZ42JKhuc,Gaming,other_gaming,2020-12-30T16:54:05.857Z,PewDiePie,0.2613888888888889
yei0cZq8Fhg,Entertainment,other_entertainment,2020-12-30T16:18:54.634Z,Meryem Can,0.4872222222222222
pS0R5OPA6ak,Entertainment,other_entertainment,2020-12-30T16:18:08.488Z,Osman Tosun,0.06027777777777778
XhVNxanDANI,Music,other,2020-12-30T13:43:25.572Z,Bahadır Tatlıöz,0.05
DvY92LfLShU,Music,other,2020-12-30T10:25:31.744Z,StateOfMercury,0.12055555555555555
5xCi6b70Pbo,People & Blogs,other_people_blogs,2020-12-30T08:11:51.864Z,Güvenli Yaşam,0.01638888888888889
cONwyOdefr8,People & Blogs,other_people_blogs,2020-12-30T07:46:01.884Z,Unknown Channel,0.005555555555555556
Kt1KorG47yM,People & Blogs,other_people_blogs,2020-12-30T06:05:30.869Z,Emir Başkılıç,0.0044444444444444444
B8oisI1Xo_c,Education,exam_prep,2020-12-29T21:05:23.212Z,VIP FİZİK,0.8583333333333333
NYpGQeEmBl4,Education,exam_prep,2020-12-29T21:05:19.051Z,VIP FİZİK,0.7325
ibLpzFSx4XA,Entertainment,other_entertainment,2020-12-29T20:31:56.807Z,Efe Aydal,0.09472222222222222
40SFNzx-1QY,Education,exam_prep,2020-12-29T20:31:27.327Z,Rehber Matematik,0.29388888888888887
yZdvrvqDCWE,Gaming,streaming,2020-12-29T20:28:09.014Z,TommyKayVODs,2.362222222222222
zvpVRTobCC0,Gaming,other_gaming,2020-12-29T18:34:59.737Z,PewDiePie,0.3080555555555556
iCF-z8jFKdg,Music,other,2020-12-29T18:34:28.433Z,Raja Meissner,0.06944444444444445
fVard-WwyAs,Music,other,2020-12-29T18:29:21.095Z,BBC Radio 1,0.08166666666666667
VGN3MDb-DfM,Gaming,streaming,2020-12-29T15:58:22.339Z,TommyKayVODs,1.4116666666666666
QZBRdN718-M,Entertainment,other_entertainment,2020-07-26T15:34:57.392Z,Osman Tosun,0.05388888888888889
LNNQkOpMTBY,Music,other,2020-12-29T15:45:26.279Z,Metallica,0.05444444444444444
dg2Ag3e8W-Q,Entertainment,other_entertainment,2020-12-29T07:52:15.903Z,MrBeast,0.15888888888888889
37qIQHS24WY,People & Blogs,other_people_blogs,2020-12-29T07:49:58.372Z,Countryballs Explained,0.0961111111111111
p8hCPJS4qqI,Education,exam_prep,2020-12-29T07:48:33.957Z,VIP FİZİK,0.48638888888888887
M7QTlCUZ-iw,Gaming,strategy,2020-12-29T05:07:37.654Z,TommyKayVODs,1.8138888888888889
CxUeJIpudDo,Gaming,other_gaming,2020-12-28T22:20:30.347Z,Enis Kirazoglu,0.19361111111111112
FOIgLoOnLb0,Gaming,streaming,2020-12-28T22:08:30.415Z,Bokoen1,0.1736111111111111
16GeJe0Mjh4,Gaming,minecraft,2020-12-28T21:45:53.022Z,PewDiePie,0.37305555555555553
sH1GY4RUph0,Entertainment,other_entertainment,2020-12-28T15:53:04.875Z,MYY,0.03194444444444444
QHYdJ1vaFvM,Gaming,strategy,2020-06-05T16:31:15.844Z,TommyKay,0.5180555555555556
1H_5PSDkkQQ,Gaming,strategy,2020-12-28T11:00:19.164Z,Mountain General,0.2777777777777778
aCepG-VIpIU,Education,other_education,2020-12-28T08:48:25.399Z,Barış Özcan,0.19722222222222222
0Xvojse0ARg,Education,exam_prep,2020-12-28T08:47:07.575Z,VIP FİZİK,0.03194444444444444
JJ07-xd3pqc,People & Blogs,other_people_blogs,2020-12-28T08:06:50.338Z,michu 99,0.0077777777777777776
qNTEEbXDIio,Gaming,strategy,2020-12-28T06:33:17.508Z,iSorrowproductions,0.1688888888888889
Ckom3gf57Yw,Music,other,2020-05-18T18:23:14.912Z,Warner Records Vault,0.10666666666666667
4XeGaM1D5Vo,Entertainment,reactions,2020-12-27T16:49:03.906Z,TommyKay,0.6147222222222222
CeSmmKmktR0,Entertainment,other_entertainment,2020-12-27T16:28:55.660Z,Murat Soner,0.18916666666666668
aXb0aASWd64,Education,exam_prep,2020-12-27T16:10:32.590Z,Tunç Kurt Matematik,0.36333333333333334
BoddSQ704Pk,Education,other_education,2020-12-27T16:06:37.917Z,Apotemi Yayınları,0.20444444444444446
mZwjOZ0LA2o,Education,financial_education,2020-12-27T12:41:43.761Z,Prof. Dr. Özgür Demirtaş,0.8080555555555555
MncLlApJKr0,Gaming,strategy,2020-12-27T12:26:07.205Z,Mountain General,0.20472222222222222
Id8vfETg4wY,Entertainment,other_entertainment,2020-12-27T12:25:28.641Z,TheKingofIdiots,0.004166666666666667
jkbsJ1DaA9k,People & Blogs,other_people_blogs,2020-12-27T12:24:46.529Z,Halil Kalyoncu,0.012222222222222223
U-preKkh9A8,Gaming,streaming,2020-12-27T12:24:28.243Z,Bokoen1,0.5377777777777778
CaqO-xvwtFQ,Music,other,2020-12-27T11:47:55.338Z,Ultra Records,0.10666666666666667
T8de-31Hu7g,Music,other,2020-12-27T11:40:47.007Z,Reynmen - Topic,0.043055555555555555
jeDBZpT7-RI,Music,other,2020-12-27T11:19:52.458Z,netd müzik,0.08444444444444445
_FPSDaUFpbU,Gaming,minecraft,2020-12-26T18:00:15.057Z,PewDiePie,4.138888888888889
Q7zvs-rboW0,Gaming,other_gaming,2020-12-27T09:43:21.898Z,YBJ,0.13472222222222222
VRblhydgqz8,Gaming,other_gaming,2020-12-27T09:43:14.181Z,YBJ,0.0008333333333333334
qILccONIRcY,Sports,other,2020-12-27T09:04:34.221Z,Pongfinity,0.21055555555555555
N0YVGdOHRYg,People & Blogs,other_people_blogs,2020-11-04T20:23:07.865Z,Yiyoruz,0.09305555555555556
Qd-GoKAViFw,People & Blogs,other_people_blogs,2020-11-04T20:23:18.420Z,Yiyoruz,0.0011111111111111111
hEmSLLZbSWY,Music,other,2020-12-27T08:57:55.279Z,F.O. - Topic,0.05611111111111111
KO3RFcv_ZwE,Gaming,strategy,2020-12-26T19:14:04.356Z,iSorrowproductions,0.25527777777777777
VYlDTrWmPWw,Pets & Animals,other,2020-12-26T19:00:23.465Z,Minik Dostlar,0.16916666666666666
I7lFpLBC5kw,Music,other,2020-10-15T14:11:52.104Z,Ferdi Tayfur - Topic,0.10611111111111111
5fExpycwIrU,Music,other,2020-10-03T14:57:18.612Z,Nuclear Blast Records,0.059722222222222225
TsSKOmECGGQ,Music,other,2020-10-03T12:02:25.723Z,exclusiwe,0.08277777777777778
hR1VDugTVtA,People & Blogs,other_people_blogs,2020-12-26T08:46:27.776Z,Kürşat Akduman,0.04638888888888889
ANhC8q70_K8,Education,exam_prep,2020-12-26T06:56:44.697Z,Tunç Kurt Matematik,0.35694444444444445
JvKiAd7JnbI,Education,finance_market,2020-12-26T06:43:42.181Z,VIP FİZİK,0.3461111111111111
QSmAxVf1OoM,Education,finance_market,2020-07-16T18:51:16.324Z,VIP FİZİK,0.33055555555555555
T4sz9gwpNXI,Education,finance_market,2020-07-16T18:50:44.576Z,VIP FİZİK,0.4083333333333333
tQ5CeftiBJs,Music,other,2020-12-26T06:06:28.681Z,StateOfMercury,0.14305555555555555
